type,features.type,features.geometry,features.properties.export_mpan_msid,features.properties.import_mpan_msid,features.properties.customer_name,features.properties.customer_site,features.properties.address_line_1,features.properties.address_line_2,features.properties.town_city,features.properties.county,features.properties.postcode,features.properties.country,features.properties.location_x_coordinate_eastings_where_data_is_held,features.properties.location_y_coordinate_northings_where_data_is_held,features.properties.grid_supply_point,features.properties.bulk_supply_point,features.properties.primary,features.properties.point_of_connection_poc_voltage_kv,features.properties.licence_area,features.properties.energy_source_1,features.properties.energy_conversion_technology_1,features.properties.chp_cogeneration_yes_no,features.properties.storage_capacity_1_mwh,features.properties.storage_duration_1_hours,features.properties.energy_source_energy_conversion_technology_1_registered_capacity_mw,features.properties.energy_source_2,features.properties.energy_conversion_technology_2,features.properties.chp_cogeneration_2_yes_no,features.properties.storage_capacity_2_mwh,features.properties.storage_duration_2_hours,features.properties.energy_source_energy_conversion_technology_2_registered_capacity_mw,features.properties.energy_source_3,features.properties.energy_conversion_technology_3,features.properties.chp_cogeneration_3_yes_no,features.properties.storage_capacity_3_mwh,features.properties.storage_duration_3_hours,features.properties.energy_source_energy_conversion_technology_3_registered_capacity_mw,features.properties.flexible_connection_yes_no,features.properties.connection_status,features.properties.already_connected_registered_capacity_mw,features.properties.maximum_export_capacity_mw,features.properties.maximum_export_capacity_mva,features.properties.maximum_import_capacity_mw,features.properties.maximum_import_capacity_mva,features.properties.date_connected,features.properties.accepted_to_connect_registered_capacity_mw,features.properties.change_to_maximum_export_capacity_mw,features.properties.change_to_maximum_export_capacity_mva,features.properties.change_to_maximum_import_capacity_mw,features.properties.change_to_maximum_import_capacity_mva,features.properties.date_accepted,features.properties.target_energisation_date,features.properties.distribution_service_provider_y_n,features.properties.transmission_service_provider_y_n,features.properties.reference,features.properties.in_a_connection_queue_y_n,features.properties.distribution_reinforcement_reference,features.properties.transmission_reinforcement_reference,features.properties.last_updated,features.properties.geopoint
"FeatureCollection","Feature","[Record]","2394000092404","Data Not Available","Poultry Shed","Poultry Shed","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",481266,446498,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.119,"","","","","","","","","","","","","No","Connected",0.125,0.048,0.051,"","",2013-11-28 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000110009","Data Not Available","Water Road","Water Road","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",481266,446498,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2014-01-08 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000097021","Data Not Available","Wold Dyke Farm","Wold Dyke Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",481266,446498,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.155,"","","","","","","","","","","","","No","Connected",0.163,0.155,0.163,"","",2012-11-30 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000121311","Data Not Available","St Helens Farm, Main Street, Hayton, York, YO42 1RJ","St Helens Farm, Main Street, Hayton, York, YO42 1RJ","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",482040,445674,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2015-08-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000125663","Data Not Available","Thorpefield Farm, Thorpe-le-Street, York, YO42 4LN","Thorpefield Farm, Thorpe-le-Street, York, YO42 4LN","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",482845,444194,"Creyke Beck","Driffield/Beverley Group","Hayton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.187,"","","","","","","","","","","","","No","Connected",0.197,0.187,0.197,"","",2015-12-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000084306","Data Not Available","Hunmanby Grange","Hunmanby Grange","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",509302,478288,"Creyke Beck","Driffield/Beverley Group","Hunmanby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.124,"","","","","","","","","","","","","No","Connected",0.131,0.124,0.131,"","",2011-11-07 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000111146","Data Not Available","Barf Farm","Barf Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",509302,478288,"Creyke Beck","Driffield/Beverley Group","Hunmanby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.11,"","","","","","","","","","","","","No","Connected",0.116,0.11,0.116,"","",2014-02-21 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000096923","Data Not Available","Woodhouse Farm","Woodhouse Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",509302,478288,"Creyke Beck","Driffield/Beverley Group","Hunmanby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.152,"","","","","","","","","","","","","No","Connected",0.16,0.152,0.16,"","",2012-11-05 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000110300","Data Not Available","The Spinney","The Spinney","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",497497,454571,"Creyke Beck","Driffield/Beverley Group","Kirkburn",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2013-12-22 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000103873","Data Not Available","Old Mill Caravan Park","Old Mill Caravan Park","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",518966,469056,"Creyke Beck","Driffield/Beverley Group","Martongate",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.095,"","","","","","","","","","","","","No","Connected",0.1,0.095,0.1,"","",2013-12-19 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000095112","Data Not Available","Wynham Farm","Wynham Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",472428,447422,"Creyke Beck","Driffield/Beverley Group","Sandhill Lane",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.152,"","","","","","","","","","","","","No","Connected",0.16,0.152,0.16,"","",2012-11-12 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000103891","Data Not Available","Manor Farm Feeds, Manor Farm, Dunnington, Driffield","Manor Farm Feeds, Manor Farm, Dunnington, Driffield","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",516963,446928,"Creyke Beck","Driffield/Beverley Group","Seaton",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2014-09-05 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000095822","Data Not Available","Southfield Farm","Southfield Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",516963,446928,"Creyke Beck","Driffield/Beverley Group","Seaton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.139,"","","","","","","","","","","","","No","Connected",0.146,0.139,0.146,"","",2012-10-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000100836","Data Not Available","Elm Tree Farm","Elm Tree Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",485985,430738,"Creyke Beck","Hull West","Newport 1",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2013-11-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000099599","Data Not Available","Hasholme Grange Wind Turbine","Hasholme Grange Wind Turbine","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",482391,433045,"Creyke Beck","Hull West","Newport 1",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2012-11-21 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000126338","Data Not Available","Everthorpe Grange, Common Lane, North Cave, Brough, HU15 2PE","Everthorpe Grange, Common Lane, North Cave, Brough, HU15 2PE","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",488003,431098,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.181,"","","","","","","","","","","","","No","Connected",0.191,0.181,0.191,"","",2015-12-05 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000118328","Data Not Available","Wind Turbine, SE Tollingham, Skiff Lane, Holme-on-Spalding-Moor","Wind Turbine, SE Tollingham, Skiff Lane, Holme-on-Spalding-Moor","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",484240,433628,"Creyke Beck","Hull West","Newport 1",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2014-11-10 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000108082","Data Not Available","Victory Leisure Home","Victory Leisure Home","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",485985,430738,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.181,"","","","","","","","","","","","","No","Connected",0.191,0.181,0.191,"","",2014-07-26 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000121074","Data Not Available","Bellasize Farm, Bellasize Lane, Bellasize, Goole, DN14 7XS","Bellasize Farm, Bellasize Lane, Bellasize, Goole, DN14 7XS","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",482651,427916,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2015-03-13 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000127011","Data Not Available","Thornton House, Broad Lane, Gilberdyke, Brough, HU15 2TB","Thornton House, Broad Lane, Gilberdyke, Brough, HU15 2TB","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",483817,428374,"Creyke Beck","Hull West","Newport 1",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.181,"","","","","","","","","","","","","No","Connected",0.191,0.181,0.191,"","",2016-03-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Rix Petroleum Ltd","Rix Petroleum Ltd","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",509228,430867,"Creyke Beck","Sculcoates A","Sculcoates A Direct",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.086,"","","","","","","","","","","","","No","Connected",0.091,0.086,0.091,"","",2002-01-14 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000103907","Data Not Available","Blackwood Hall Business Park, North Duffield, Selby, YO8 5DD","Blackwood Hall Business Park, North Duffield, Selby, YO8 5DD","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",462577,432562,"Drax","Osgodby 3/4","Olympia Mills",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2013-09-07 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Laburnum Farm","Laburnum Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",461439,435190,"Drax","Osgodby 3/4","Selby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",1997-10-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000125770","Data Not Available","Makinder Solar Farm, Brayton, Selby, YO8 9LD","Makinder Solar Farm, Brayton, Selby, YO8 9LD","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",458571,429253,"Drax","Osgodby 3/4","Selby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2016-03-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000107488","Data Not Available","Land Off 913, Halifax Road","Land Off 913, Halifax Road","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",414739,425008,"Elland","Brighouse 132/33kV","Bailiff Bridge",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Connected",0.095,0.09,0.095,"","",2013-11-22 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000098442","Data Not Available","Daisy Hill Farm","Daisy Hill Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",406488,413083,"Elland","Lindley","Slaithwaite",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Connected",0.095,0.09,0.095,"","",2013-01-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000117680","Data Not Available","Moortop Farm, Slaithwaite Road, Meltham, Holmfirth, HD9 5PT","Moortop Farm, Slaithwaite Road, Meltham, Holmfirth, HD9 5PT","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",408513,412254,"Elland","Lindley","Slaithwaite",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Connected",0.084,0.08,0.084,"","",2015-06-10 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000108808","Data Not Available","Crow Hill End Farm","Crow Hill End Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",401837,422566,"Elland","Sowerby Bridge 132/33kV","Sowerby Bridge 33/11kV",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.095,"","","","","","","","","","","","","No","Connected",0.1,0.095,0.1,"","",2013-12-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
